,Center,Left,Left Center,Right,Right Center
is_save,0.5857688003336579,0.5514910957635416,0.5753395277330899,0.6091348139072549,0.6204024157238923
is_save,0.5862910264148457,0.5610452069736174,0.5722094931451341,0.60597549075872,0.6175664169978611
is_save,0.5846370312006215,0.5596071447402379,0.5794535276264756,0.6089033784195474,0.6201739472112789
is_save,0.585738026518656,0.5618989166367502,0.5709040645903987,0.6112302051197395,0.6187939839700527
is_save,0.5838560245374202,0.5651016072096268,0.5700374017241586,0.607143959741252,0.6163562939263374
is_save,0.5852259448075746,0.5510107787733605,0.5694836910991907,0.609153712404652,0.6174562229494062
is_save,0.5854208272436925,0.5545000891849188,0.5691373048505978,0.6092620282147688,0.6211835971139625
is_save,0.5868767281175489,0.5568071136901832,0.5717649281846335,0.607017812000045,0.6190057774184449
is_save,0.5865384972350776,0.5596739059433758,0.575292989186976,0.6080054853027762,0.6216563551490433
is_save,0.5844120036178696,0.5598817880586461,0.5723867071114852,0.6047928044563599,0.6223557789124905
is_save,0.5853740553686012,0.55779936532608,0.5698512654135259,0.608183946448673,0.6167392956597323
is_save,0.5870595654180756,0.5525865417128286,0.5731548971778129,0.6075499292743337,0.6189449495475685
is_save,0.583807266031005,0.5593234312552879,0.5723720025882688,0.6066056879641031,0.6205171023177523
is_save,0.5875517776113688,0.5600736812245691,0.5680942758988495,0.6087542567078029,0.6188199966017776
is_save,0.5866079530164747,0.5612084224124729,0.5761924056609953,0.6083236388504442,0.6188323766388011
is_save,0.5851170593260764,0.5627858264359067,0.5722326252139958,0.6065730907938256,0.619842754588281
is_save,0.5845444646759164,0.5560134076269704,0.5711193775749149,0.6077856991157278,0.6153667501317195
is_save,0.583195244365183,0.5525011860532093,0.5749646768045786,0.608093531076118,0.6195530559918763
is_save,0.5844171255881516,0.5628902054362797,0.5761149903205186,0.6054803993918494,0.6204915709999866
is_save,0.5866875195942404,0.5558340416940093,0.575259888054229,0.606373590216571,0.6182208362776058
is_save,0.5843145032956613,0.5589560015010357,0.5718238034563758,0.6103315627598488,0.6204530972761546
