,Center,Left,Left Center,Right,Right Center
is_save,0.19008792441320665,0.19811238588154084,0.1935464538589538,0.16794203556766996,0.17616016307879157
is_save,0.19333348714148535,0.20693248034177897,0.19634398894470784,0.16803042536076607,0.17223855507733804
is_save,0.19133000557180635,0.19172647087295336,0.19527451624455688,0.1696033523448307,0.17740401870019779
is_save,0.19127205901758165,0.2026172612869005,0.19824331365426412,0.1732303373949543,0.18167171742507227
is_save,0.18851901123206194,0.20974283611171712,0.19614805219668097,0.1675286653577185,0.1777583517314113
is_save,0.19288022510975567,0.2008799096962196,0.1899153397914793,0.16838605335909423,0.17565021500572364
is_save,0.1929444065404794,0.20887337129156408,0.19358564932774852,0.17546222626203212,0.1749934416342352
is_save,0.19131131690355674,0.2040990645632002,0.19167327690417052,0.16965628964729462,0.17998236700492665
is_save,0.19100811327217432,0.1998463948179499,0.19976884377878185,0.16821375768087837,0.17639709357836075
is_save,0.19003076638957145,0.198779061720518,0.19832855544187095,0.16937419123899494,0.17736041489859555
is_save,0.19149462356446867,0.21619094129571786,0.19995191320642774,0.16819835885228457,0.1764826664045963
is_save,0.19203503445137166,0.20412393585599292,0.2022871119239169,0.17101233689353873,0.17311093578674697
is_save,0.1943737622877651,0.2053822271584252,0.19959027079583175,0.17281514232863543,0.17273406780902356
is_save,0.19223460048147173,0.19984335103820394,0.19758983048497697,0.16868758144927043,0.17608555913671614
is_save,0.1932956847798446,0.21365475683348578,0.19772268018691103,0.16837733633954965,0.17526653234487272
is_save,0.19078340078170514,0.1876836221349723,0.1966065066024667,0.1687149685389699,0.17907784506823893
is_save,0.18999024791821817,0.20411774940212507,0.1915445372234869,0.1676513292876779,0.17537305102049855
is_save,0.19274161963864367,0.20105818436538042,0.2009749687859418,0.1725487042811199,0.17511608542770624
is_save,0.192314635696333,0.21713829871108925,0.19522919862579247,0.1691939794427667,0.1760151473712292
is_save,0.19138280625218884,0.1985304237758182,0.20014546731890515,0.1704757795691068,0.17605400248537767
is_save,0.19331631985594155,0.20328399596179442,0.2040377553807785,0.1687638694051259,0.17618146813783742
is_save,0.1913504566485399,0.19918273622570298,0.19746227279380318,0.17056064208306293,0.1744036389973907
is_save,0.19252309360277625,0.19852192891123516,0.20567077764328823,0.16904336183788365,0.17689214633340938
is_save,0.19353907133503778,0.2097276921120721,0.19689310057591142,0.16766330389982753,0.17582454364697953
is_save,0.1935673122214288,0.21167117243552813,0.19588458019728855,0.17025083715456546,0.17618759501900777
is_save,0.1919981593223894,0.20704164046505863,0.19564300860617395,0.17051282244535665,0.17462916520363048
is_save,0.19318821857469193,0.20485878738305924,0.19713397613981737,0.16737951023083408,0.17535227896493366
is_save,0.18826895812703914,0.20220377061002515,0.19504576636577975,0.16702237529835395,0.17871075813469994
is_save,0.19218048433733953,0.2145270259494368,0.20100725869999253,0.17046922164959138,0.17614465057943224
is_save,0.19189732210126015,0.19551469902812185,0.1956534272574263,0.17060507371572026,0.17198955175157782
is_save,0.19093387958442676,0.2045774107422894,0.20451302221648304,0.16853638287153244,0.17693024419756692
is_save,0.19468181543067864,0.20694032840155552,0.2017845271736582,0.16998309475887313,0.17710632353724126
is_save,0.19203140991190898,0.20267196465291482,0.1966899719372558,0.16687559470879976,0.17647136493656984
is_save,0.1926318132516413,0.20820066338352494,0.19567952735561656,0.1660408369397925,0.17556823289069184
is_save,0.19073853898264764,0.1996293891968276,0.19843878996069392,0.16961644685496557,0.17452741087233747
is_save,0.19417785473941018,0.2119742073007137,0.19141494381444424,0.1713962227431295,0.17154382403900442
is_save,0.19345973422351964,0.19472755477437448,0.19899559260391503,0.16750975414409525,0.17569568012592462
is_save,0.18935715587581092,0.19417407952236454,0.1932279940614039,0.17180299212643246,0.17729820606430036
is_save,0.19304583913787854,0.20765015757372296,0.19880786396406508,0.16877154598379945,0.17469175174448115
is_save,0.1910051846340503,0.1996790043260228,0.19552478415339913,0.16913420204469304,0.17499876237744916
