,Center,Left,Left Center,Right,Right Center
is_save,0.4236335641966816,0.4616392100014204,0.43611356252048056,0.3712137246475252,0.41307224765061745
is_save,0.4192500444824247,0.45256602290087733,0.44056138119252947,0.3708901796459005,0.4068143777516131
is_save,0.4223370234104742,0.4575038554564416,0.4391306299934051,0.3714002280168965,0.41558394524189823
is_save,0.41930891897216416,0.46380390880601896,0.4325056505721042,0.3741716090391076,0.407528816318128
is_save,0.42066153708385357,0.4499220119085903,0.43524764533208476,0.37205167449502907,0.40761271232989854
is_save,0.42134024929412267,0.4470094754522537,0.43224258994362796,0.373901088867735,0.4034519838367305
is_save,0.42359552450710897,0.460175163930818,0.43704298413105536,0.37413176177073676,0.4096635455000066
is_save,0.4235234781973919,0.4579120879120879,0.4447828732003678,0.372441068402817,0.41017572047589623
is_save,0.4270314575375288,0.4637474422884138,0.43177487279480875,0.37273185604323567,0.41089362573977906
is_save,0.42036128691040087,0.4674591280717477,0.44398489878002767,0.3702334838098173,0.4115654458527701
is_save,0.4262214635030322,0.4657392742841298,0.43684189387945727,0.3768246433652845,0.40853731806113763
is_save,0.423684804348414,0.47095965431185877,0.4448616695229993,0.37174588076182485,0.41115461425329514
is_save,0.4225346315729261,0.4731760596130302,0.4330011420294082,0.3702130770132154,0.4084669754397812
is_save,0.42673888206220184,0.47441604870627413,0.4278498419619361,0.37386136920412766,0.4000671703938065
is_save,0.4277526963037576,0.4440445856998164,0.4359675312096531,0.37597566121020076,0.40807969987230297
is_save,0.4235557670011098,0.4424165623193712,0.44364068641664484,0.36626180977684747,0.414226704326955
is_save,0.4236845547253789,0.44999324230771387,0.4407092256241049,0.373588284111291,0.40514991247106363
